,path,mood_label,mfcc
96,drive/MyDrive/genres_original/metal/metal.00094.wav,metal,"[[-155.67552   -134.80824   -120.829025  ... -109.06323   -117.92519
  -152.73854  ]
 [ 109.353424   107.94818    122.461426  ...  124.642395   115.90847
   111.2354   ]
 [ -27.05431    -34.324905   -39.028458  ...  -43.899246   -42.53621
   -42.17171  ]
 ...
 [ -18.306837   -15.37908    -17.407482  ...   -8.713183    -9.95046
   -10.095928 ]
 [ -16.331352    -6.6470566    2.0404654 ...   16.454716    12.115778
    11.854166 ]
 [ -19.660313   -20.62138    -21.010466  ...   -5.0701585   -6.973341
    -5.5861826]]"
97,drive/MyDrive/genres_original/metal/metal.00096.wav,metal,"[[-127.971954   -104.291145   -103.17842    ...  -59.347725
   -78.35711     -91.500046  ]
 [ 121.58792     128.19931     130.50793    ...  107.73043
   105.08716      98.960556  ]
 [ -40.599777    -50.962883    -52.242687   ...  -12.655277
   -13.797327     -8.639594  ]
 ...
 [   5.0718145     2.52254       4.6238947  ...   -3.3508415
    -0.49499953   -4.0530334 ]
 [   7.690481      5.8742876     2.696253   ...   21.997034
    21.47755      21.602692  ]
 [  -5.7680445    -6.443103     -7.4336805  ...  -12.459298
    -6.387613     -1.4435542 ]]"
98,drive/MyDrive/genres_original/metal/metal.00095.wav,metal,"[[ -43.063248   -17.770952    -2.5142853 ... -147.48828   -175.08153
  -192.82304  ]
 [  92.87882    101.85075    104.46185   ...   13.676807    31.664618
    45.665573 ]
 [ -21.014584   -22.865597   -33.978283  ...   11.369154    16.539581
    17.698078 ]
 ...
 [ -14.026908   -11.745206    -8.984407  ...   -4.7745743   -1.2949382
    -6.3372507]
 [  17.926313    17.002369    13.655195  ...   18.786741     7.6850433
     5.1789103]
 [  -8.050225   -12.29706    -12.16545   ...  -19.136255   -18.868109
   -15.877689 ]]"
99,drive/MyDrive/genres_original/metal/metal.00093.wav,metal,"[[-134.86055    -98.96468    -94.98348   ... -107.85997   -122.303444
  -155.5877   ]
 [  43.329052    58.6659      75.9761    ...   59.640335    69.109985
    79.28018  ]
 [ -42.500748   -46.71907    -47.925106  ...  -22.514776   -17.907692
   -12.306204 ]
 ...
 [ -11.548698   -12.627834   -18.438286  ...  -18.489792   -13.571529
    -9.140906 ]
 [  -5.356873    -1.5107421    6.8515916 ...   13.541236    14.445547
    17.199167 ]
 [  -9.881296   -13.626907   -20.958302  ...  -15.634896   -14.834755
   -12.378765 ]]"
100,drive/MyDrive/genres_original/reggae/reggae.00002.wav,reggae,"[[-1.8386288e+02 -1.7393735e+02 -1.9353513e+02 ... -2.6965628e+02
  -2.3511304e+02 -2.5687619e+02]
 [ 8.0987106e+01  7.5251526e+01  7.4874680e+01 ...  1.1588840e+02
   1.2673416e+02  1.3848334e+02]
 [-8.0113192e+00 -1.3119962e+01 -2.1875751e+01 ...  5.7939687e+00
   2.7985828e+01  4.3726631e+01]
 ...
 [-1.8027037e+01 -2.5179157e+01 -2.9249084e+01 ... -1.5433411e+01
  -2.0801826e+01 -1.5944532e+01]
 [ 9.7950630e+00  8.6601048e+00  4.5324206e-01 ...  7.3184127e-01
  -7.2636902e-02 -1.0000173e+00]
 [-5.7568851e+00 -7.2740097e+00 -1.0709305e+01 ... -2.5814346e+01
  -2.3457664e+01 -1.9235821e+01]]"
101,drive/MyDrive/genres_original/reggae/reggae.00001.wav,reggae,"[[-157.82005    -111.891304   -120.50534    ... -158.99644
  -192.54942    -216.22168   ]
 [ 104.29762      88.566536     85.56863    ...  121.00873
   128.51352     136.46371   ]
 [  -8.149045     -3.754814     -3.1587727  ...  -41.128242
   -38.48201     -34.093746  ]
 ...
 [ -13.014999    -21.097122    -22.303886   ...    7.020189
     6.9670143    11.104887  ]
 [   0.50874597   -1.3184392    -2.7301512  ...   -3.5160549
    -4.8211718    -5.224204  ]
 [ -22.690039    -26.501488    -29.047428   ...  -25.063967
   -25.033226    -26.486391  ]]"
102,drive/MyDrive/genres_original/reggae/reggae.00000.wav,reggae,"[[-146.22694   -133.031     -144.74713   ... -197.01768   -182.82323
  -164.74994  ]
 [  84.74099     75.81926     71.34628   ...  100.573845   108.42674
   119.571304 ]
 [   6.540247     9.983739    11.618972  ...  -29.399864   -40.819946
   -50.375305 ]
 ...
 [ -13.96591    -12.609333   -12.027193  ...  -23.35824    -11.3845625
    -4.1868258]
 [  17.370636    16.435036    13.596647  ...   10.849987    20.1025
    26.260555 ]
 [  -7.405129   -11.398632   -15.881837  ...  -13.7778015  -21.94232
   -18.249166 ]]"
103,drive/MyDrive/genres_original/reggae/reggae.00003.wav,reggae,"[[-1.0010612e+02 -7.9414726e+01 -8.9103882e+01 ... -2.2491095e+02
  -2.4511069e+02 -2.5087947e+02]
 [ 1.5508098e+02  1.5486034e+02  1.5189175e+02 ...  4.7941704e+01
   7.5935783e+01  1.0256140e+02]
 [-4.5158459e+01 -6.0008244e+01 -7.0071869e+01 ...  4.2450954e+01
   4.5280853e+01  2.8904240e+01]
 ...
 [-1.6225934e+00 -3.9940159e+00 -4.2738314e+00 ... -5.7098198e+00
  -3.1593809e+00  2.4263601e+00]
 [ 1.5284839e+00 -6.0783548e+00 -1.0055603e+01 ...  2.5551186e+01
   2.7801897e+01  1.1006060e+01]
 [-2.0979042e+01 -1.7448404e+01 -1.0545263e+01 ... -4.5270891e+00
   2.2113431e-01  3.7042565e+00]]"
104,drive/MyDrive/genres_original/reggae/reggae.00006.wav,reggae,"[[-124.38834   -100.602104  -111.27851   ... -238.11397   -258.35275
  -257.4478   ]
 [ 148.229      136.39342    128.73103   ...  148.98941    166.45859
   162.47958  ]
 [ -27.855011   -29.33967    -27.774723  ...  -57.644917   -43.345528
   -27.848757 ]
 ...
 [  16.298983    15.387821    11.4536705 ...   -4.751878    -3.9498067
    -8.02775  ]
 [  -3.9599946   -1.1432636   -0.5759026 ...   -0.7027848   -2.9965708
    -4.6225467]
 [ -20.483074   -23.29367    -17.84357   ...  -13.116531   -19.425705
   -19.199055 ]]"
105,drive/MyDrive/genres_original/reggae/reggae.00015.wav,reggae,"[[-195.15121   -171.82368   -172.34706   ... -242.87564   -256.898
  -275.84906  ]
 [ 115.155945   107.019646    92.77993   ...  129.71806    127.12484
   130.12921  ]
 [  25.650675    22.142944    17.464264  ...    4.6758995    4.975013
    11.775285 ]
 ...
 [  -1.4406023   -2.56653     -4.4119225 ...   -8.077084    -8.138322
    -6.6800194]
 [  11.601675    12.188208    12.479102  ...   12.323903     8.701939
     3.5774288]
 [   6.9253616    5.7546988    3.992715  ...  -12.237195   -10.547134
   -11.537326 ]]"
106,drive/MyDrive/genres_original/reggae/reggae.00010.wav,reggae,"[[-433.88336   -421.2361    -434.3019    ... -255.69376   -267.75427
  -251.13734  ]
 [  66.122635    65.72283     60.559036  ...  125.36444    128.92313
   116.31473  ]
 [  -6.958509   -12.514975   -14.069637  ...  -33.37136    -34.06179
   -13.834799 ]
 ...
 [   4.8147817    3.788717     3.014651  ...  -13.56415    -18.047539
   -22.285557 ]
 [   3.3203626    1.8622848    4.02264   ...  -13.889538   -15.812038
   -17.199438 ]
 [  -5.140689    -7.252638    -5.5674124 ...  -13.370907   -15.027714
   -11.099205 ]]"
107,drive/MyDrive/genres_original/reggae/reggae.00009.wav,reggae,"[[-2.9154437e+02 -3.2697028e+02 -3.7157651e+02 ... -7.7250328e+01
  -9.1860046e+01 -1.1727787e+02]
 [ 1.3327458e+02  1.4387894e+02  1.4997879e+02 ...  7.3821365e+01
   1.0244757e+02  1.2006599e+02]
 [ 1.2925333e+01  1.3425853e+01  5.0640230e+00 ...  5.6215305e+00
  -1.6756344e+01 -1.6728039e+01]
 ...
 [-3.4750614e+00 -3.1993729e-01 -3.3792359e-01 ... -2.1763014e+01
  -2.7031706e+01 -2.0351408e+01]
 [ 1.7632148e+00 -1.2095087e+00  1.0465443e+00 ...  1.5538430e+01
   1.6211018e+01  6.5505562e+00]
 [-5.6228371e+00 -7.7131557e+00 -9.6250647e-01 ... -1.4161037e+01
  -1.2072157e+01 -4.9043961e+00]]"
108,drive/MyDrive/genres_original/reggae/reggae.00005.wav,reggae,"[[ -68.35521     -61.81755     -83.576965   ... -117.13885
  -227.45218    -267.0724    ]
 [ 124.69336     126.948944    124.687935   ...  108.33937
   116.069565    120.03392   ]
 [ -23.77995     -30.962597    -29.779552   ...  -40.60664
   -20.266216     -1.0709091 ]
 ...
 [ -16.060099    -13.481571    -17.92046    ...   -5.0710206
     0.7712693     2.9154584 ]
 [  -0.31844532    4.3488107    11.709889   ...   18.823395
    16.954487      9.379686  ]
 [  -9.741705     -8.523764     -8.281977   ...   -2.185087
     4.20885      10.665837  ]]"
109,drive/MyDrive/genres_original/reggae/reggae.00008.wav,reggae,"[[-2.13442139e+02 -1.45401642e+02 -1.22468216e+02 ... -1.34607193e+02
  -9.96051559e+01 -1.20624130e+02]
 [ 1.26481537e+02  1.24242325e+02  1.23079002e+02 ...  1.70345856e+02
   1.65764954e+02  1.70962921e+02]
 [-1.86373367e+01  2.93003988e+00  1.49421463e+01 ...  3.78978157e+00
  -9.09497833e+00  2.98395753e-02]
 ...
 [-6.35267544e+00 -1.33790302e+01 -1.72961578e+01 ... -1.46176796e+01
  -1.47592754e+01 -6.06004906e+00]
 [ 1.82599335e+01  1.60978317e+01  1.31424580e+01 ...  6.13634491e+00
   3.57889390e+00  4.43480301e+00]
 [ 9.97352409e+00 -8.50947857e+00 -1.71099319e+01 ... -6.53407216e-01
  -1.23232555e+00  6.69670200e+00]]"
110,drive/MyDrive/genres_original/reggae/reggae.00004.wav,reggae,"[[-230.41797   -225.56285   -266.22412   ... -210.44307   -167.3371
  -105.20434  ]
 [ 140.98001    163.65598    184.18372   ...   79.02797     88.9881
    84.47272  ]
 [  -6.092022    -6.124254    -9.4264765 ...  -23.653715    -3.5466766
    -3.1551497]
 ...
 [   1.8568586    6.233533    14.284663  ...   -1.5093886    3.652843
     8.36522  ]
 [   9.602838    15.47228     10.808538  ...   12.025146    25.088274
    17.385983 ]
 [  -8.523585    -1.9219109    9.0877495 ...  -10.592678    -7.8274555
    -2.5473843]]"
111,drive/MyDrive/genres_original/reggae/reggae.00011.wav,reggae,"[[-197.52353   -181.06348   -193.22845   ... -361.07275   -348.47946
  -307.3902   ]
 [ 110.2511     100.2605      92.95206   ...   75.85309     91.524536
   100.02651  ]
 [ -52.686607   -57.166782   -56.693447  ...   25.851696    34.51052
    31.901485 ]
 ...
 [ -13.054495   -13.024261   -15.031247  ...    3.253878     4.6094246
    -1.7324548]
 [   2.9842365    7.8417206    8.053784  ...   19.94683     14.445021
    12.236464 ]
 [  13.408751     8.930111     5.304343  ...   -5.5182934   -9.125806
    -3.2845616]]"
112,drive/MyDrive/genres_original/reggae/reggae.00007.wav,reggae,"[[-2.42651825e+02 -2.48637192e+02 -2.81793304e+02 ... -1.60530365e+02
  -1.71431610e+02 -1.82104202e+02]
 [ 1.12082748e+02  1.14141937e+02  1.17738419e+02 ...  1.15036118e+02
   1.08534187e+02  1.12456665e+02]
 [-1.63744202e+01 -1.79736137e+01 -1.81536617e+01 ... -2.34736156e+01
  -1.67061749e+01 -5.18014622e+00]
 ...
 [-7.32890081e+00 -1.50261790e-01  5.39730263e+00 ... -4.55837202e+00
  -5.22521687e+00 -3.98781061e-01]
 [-7.15867043e+00 -4.62439537e-01  2.37098479e+00 ...  1.35098147e+00
  -4.17017937e+00 -2.36271477e+00]
 [-1.67575264e+01 -1.58408117e+01 -1.67391129e+01 ...  6.87866354e+00
   3.57954168e+00  3.97399735e+00]]"
113,drive/MyDrive/genres_original/reggae/reggae.00014.wav,reggae,"[[-213.13335   -231.03264   -287.84106   ... -304.7524     -97.94924
   -25.336807 ]
 [  78.28317     67.42499     53.542847  ...  145.4703     137.33908
   129.34454  ]
 [  -4.332899    -2.017345     7.4240103 ...    5.610135   -16.717236
   -17.59948  ]
 ...
 [ -23.314833   -22.73253    -14.55932   ...   10.999067   -19.203182
   -20.18502  ]
 [  11.289808    14.080091    16.294294  ...    5.412368     5.4065084
     6.378725 ]
 [   1.339336     5.022668     7.661249  ...   -6.382311    -9.715573
    -7.752584 ]]"
114,drive/MyDrive/genres_original/reggae/reggae.00013.wav,reggae,"[[-1.7578096e+02 -1.8178238e+02 -2.2946585e+02 ... -2.1598305e+02
  -2.3002818e+02 -2.3923389e+02]
 [ 1.5333449e+02  1.6143942e+02  1.5962671e+02 ...  9.6246155e+01
   8.3474922e+01  6.7371269e+01]
 [-2.4752171e+01 -2.7424576e+01 -1.3701559e+01 ...  2.7876844e+01
   4.4801125e+01  5.0579464e+01]
 ...
 [-4.6359124e+00 -4.5448780e+00 -5.2435780e+00 ... -2.6077021e+01
  -2.4869335e+01 -2.4351685e+01]
 [-2.7029433e+00 -1.0864954e-01 -2.2887039e-01 ... -9.4349136e+00
  -1.1848596e+01 -4.5053320e+00]
 [-1.1760233e+01 -8.9936867e+00 -7.0781446e+00 ... -3.4284885e+01
  -3.2158127e+01 -2.5118078e+01]]"
115,drive/MyDrive/genres_original/reggae/reggae.00012.wav,reggae,"[[-1.66552673e+02 -1.51465363e+02 -1.71709763e+02 ... -2.06741440e+02
  -2.20736511e+02 -2.24779114e+02]
 [ 1.23766594e+02  1.28445419e+02  1.28914780e+02 ...  9.81645966e+01
   9.35569458e+01  9.88285370e+01]
 [-4.65177307e+01 -5.06799202e+01 -5.26250343e+01 ... -1.51265450e+01
  -1.68511543e+01 -1.68219643e+01]
 ...
 [-2.34990311e+00 -1.46438446e+01 -1.93494072e+01 ... -6.16397667e+00
  -4.71160078e+00  5.83485985e+00]
 [ 2.09993219e+00 -1.00122690e-01 -6.06725407e+00 ... -3.01932096e-02
   3.91550779e+00  1.02130976e+01]
 [-1.43388338e+01 -8.99519253e+00 -6.01407814e+00 ...  1.45813112e+01
   1.13293791e+01  9.05851936e+00]]"
116,drive/MyDrive/genres_original/reggae/reggae.00016.wav,reggae,"[[-152.79082   -149.08937   -168.40584   ... -105.01187   -106.79988
  -122.2993   ]
 [ 132.3673     137.22821    141.84357   ...   93.52162     80.99252
    81.38139  ]
 [  11.913536     1.1657352   -9.927289  ...    9.362413     6.4326897
     4.626808 ]
 ...
 [   1.4152517   -1.720845     3.136098  ...  -12.562812   -11.523416
   -12.716785 ]
 [  15.432123    16.081684    13.578529  ...   17.424133    17.436485
    19.20081  ]
 [ -11.909537   -14.444672    -9.248699  ...   -7.49664     -8.005129
    -5.9587708]]"
117,drive/MyDrive/genres_original/reggae/reggae.00022.wav,reggae,"[[-2.3107962e+02 -8.2500229e+01 -3.8002861e+01 ... -1.5648177e+02
  -1.9838251e+02 -2.1240807e+02]
 [ 1.1481569e+02  1.1134924e+02  1.1246725e+02 ...  6.0828690e+01
   6.5281738e+01  6.1685936e+01]
 [-5.7133279e+00 -3.3222595e+01 -4.0104019e+01 ... -1.1305020e+01
  -1.3092970e+01 -8.7186480e-01]
 ...
 [ 2.7783662e-01 -6.3804731e+00 -1.1823959e+01 ... -3.8499446e+00
  -1.0348673e+00  1.1094233e+01]
 [ 2.2223382e+00  1.1241915e+01  1.4052057e+01 ...  1.7501389e+01
   1.1654027e+01  1.2870411e+01]
 [ 1.9515336e-01  1.7919302e-01 -2.9865160e+00 ...  4.4283829e+00
   7.7660689e+00  1.8092239e+00]]"
118,drive/MyDrive/genres_original/reggae/reggae.00019.wav,reggae,"[[-3.60532745e+02 -3.84882446e+02 -4.25741150e+02 ... -1.95906677e+02
  -2.46516647e+02 -2.64686005e+02]
 [ 1.01201935e+02  9.19034729e+01  8.58731384e+01 ...  1.01490585e+02
   1.29791290e+02  1.51449051e+02]
 [ 4.56342583e+01  4.50505371e+01  3.69962616e+01 ... -8.30639362e+00
  -1.97452869e+01 -2.25843582e+01]
 ...
 [ 3.23213196e+00  5.45534754e+00  8.24059105e+00 ... -9.03224754e+00
  -3.57921839e-01  1.05373347e+00]
 [ 9.69479370e+00  7.45840597e+00  7.33366776e+00 ...  1.08564644e+01
   9.55452061e+00  4.43471146e+00]
 [-6.69051743e+00 -4.97474098e+00  1.72900999e+00 ... -9.66882324e+00
  -7.80301571e-01  3.43900156e+00]]"
119,drive/MyDrive/genres_original/reggae/reggae.00017.wav,reggae,"[[-2.1143036e+02 -2.4211674e+02 -2.8886191e+02 ... -6.7281799e+01
  -5.1270359e+01 -5.0420773e+01]
 [ 1.3579837e+02  1.5044186e+02  1.5933203e+02 ...  1.0462869e+02
   9.1437683e+01  8.7372414e+01]
 [ 1.1049708e+01  3.4250793e+00 -4.7910814e+00 ... -1.1430557e+01
  -1.6015612e+01 -1.7944702e+01]
 ...
 [ 1.5348603e+00  3.2008545e+00  7.5469985e+00 ... -1.6408325e+01
  -9.2758198e+00  1.0210413e-01]
 [ 7.8240204e+00  6.0402260e+00  3.2089059e+00 ...  1.3206941e+01
   2.0976385e+01  1.9889029e+01]
 [-5.3352207e-02  3.9086690e+00  5.6796274e+00 ...  2.8521309e+00
   2.7493272e+00  2.3231807e+00]]"
120,drive/MyDrive/genres_original/reggae/reggae.00026.wav,reggae,"[[-182.73195   -134.97498    -78.10386   ...  -59.21798    -65.803314
   -94.02028  ]
 [ 129.30801    123.97316    123.87371   ...   76.9829      86.88028
    96.11249  ]
 [ -59.715763   -51.1923     -41.689117  ...  -26.002977   -20.997322
   -22.803799 ]
 ...
 [  -2.9808984   -7.3927474  -11.205453  ...   -3.5968325    2.2452755
     4.0354443]
 [   2.4679947    2.1469862    6.5141096 ...   19.340904    20.28977
     3.8931968]
 [   3.9447057   -4.5735803  -12.44309   ...   -4.6215725   -5.4643555
    -1.6721785]]"
121,drive/MyDrive/genres_original/reggae/reggae.00018.wav,reggae,"[[-134.62906   -132.42682   -173.92676   ...  -32.268692   -61.41409
   -99.16786  ]
 [  62.520996    60.240677    75.17406   ...   79.30434     88.22783
    90.503296 ]
 [  27.161596    19.117062     6.009843  ...  -12.433882   -13.392833
    -7.0347886]
 ...
 [  -9.478897   -17.623291   -23.964577  ...  -10.626546   -10.209091
    -8.19384  ]
 [  23.146927    24.725555    11.619414  ...   12.364688    14.725466
    10.790592 ]
 [  -4.098406    -4.957758    -2.4378612 ...  -17.34059    -16.455145
   -11.168105 ]]"
122,drive/MyDrive/genres_original/reggae/reggae.00021.wav,reggae,"[[-1.85760880e+02 -1.61736176e+02 -1.64953354e+02 ... -6.33763123e+01
  -6.30983124e+01 -6.09691086e+01]
 [ 9.78076172e+01  1.02628525e+02  1.09561775e+02 ...  1.30975891e+02
   1.31605652e+02  1.39497375e+02]
 [-3.95410080e+01 -3.34260635e+01 -2.93316803e+01 ... -6.27494717e+00
  -9.22489357e+00 -1.23428698e+01]
 ...
 [ 3.06988382e+00  1.13032699e-01 -4.46645528e-01 ... -3.55490065e+00
   1.82797980e+00  8.60283947e+00]
 [ 1.11036339e+01  6.99224854e+00  3.71750259e+00 ...  8.73921204e+00
   4.21454859e+00  2.01580215e+00]
 [-1.38521194e+01 -2.07393379e+01 -2.15230350e+01 ... -1.39180889e+01
  -1.42569790e+01 -1.20809708e+01]]"
123,drive/MyDrive/genres_original/reggae/reggae.00024.wav,reggae,"[[-234.3923    -248.94705   -258.5272    ... -286.6507    -188.70865
   -79.48443  ]
 [ 136.09192    128.00809    105.28551   ...   83.14006    130.49492
   118.10542  ]
 [   3.5554943   17.67808     32.52009   ...   18.18343    -13.092247
   -13.544252 ]
 ...
 [  -4.7709284   -9.761031    -9.587807  ...   10.600091    -4.467167
    -6.8240576]
 [   3.5202675    6.9806247   10.495915  ...   31.936964    18.670486
     7.850733 ]
 [  -4.5157413   -6.5949907  -10.709375  ...    5.907049    -3.1455536
    -6.3190694]]"
124,drive/MyDrive/genres_original/reggae/reggae.00030.wav,reggae,"[[-2.0767870e+02 -1.6890402e+02 -1.3859038e+02 ... -3.1696405e+02
  -3.6791141e+02 -3.8192963e+02]
 [ 9.1367043e+01  9.0143959e+01  7.5308197e+01 ...  8.9651520e+01
   9.1153702e+01  9.7645386e+01]
 [-3.1685209e+01 -3.7902710e+01 -2.6559397e+01 ...  4.5042385e+01
   4.0734955e+01  3.2461079e+01]
 ...
 [ 3.6035137e+00 -2.6184583e+00 -1.5559227e+01 ... -5.1498613e+00
   7.6910262e+00  1.1614738e+01]
 [ 1.5542421e+00 -8.2617432e-01  4.2154322e+00 ...  1.3143620e+00
   7.2234020e+00  1.4287388e+01]
 [-6.3245773e-02  5.9658158e-01 -1.0660105e+01 ... -4.6401873e+00
   6.5497675e+00  1.1134658e+01]]"
125,drive/MyDrive/genres_original/reggae/reggae.00023.wav,reggae,"[[-139.12312   -103.67819    -87.24933   ... -108.98581   -106.27477
  -112.22901  ]
 [  72.22121     71.22229     91.65561   ...   74.77446     58.20993
    53.31829  ]
 [ -19.431408   -37.656128   -32.745083  ...   10.397686    21.892426
    24.039108 ]
 ...
 [ -16.509413   -23.871857   -24.576435  ...   -8.852831   -11.78968
   -11.548478 ]
 [   7.4672294   12.89773     15.026262  ...   21.920467    21.962467
    16.098066 ]
 [  -5.5891433  -13.881725   -13.923157  ...  -12.519917   -10.428295
   -14.443485 ]]"
126,drive/MyDrive/genres_original/reggae/reggae.00027.wav,reggae,"[[-2.2816135e+02 -2.4120692e+02 -2.9070007e+02 ... -7.4960976e+01
  -4.7641232e+01 -5.1776279e+01]
 [ 1.4126544e+02  1.4151425e+02  1.3774088e+02 ...  9.9155396e+01
   9.1371872e+01  9.7453766e+01]
 [ 1.9259327e+01  1.3907488e+01  1.4850306e+01 ... -2.0621580e+01
  -1.2303871e+01 -6.7261992e+00]
 ...
 [-9.5048351e+00 -4.2459297e+00  8.8622117e-01 ... -1.2031364e+01
  -1.3645212e+01 -1.1803169e+01]
 [-1.8744619e+01 -1.6618767e+01 -1.2313671e+01 ...  1.7820499e+01
   1.9990974e+01  1.1741121e+01]
 [ 5.1466465e-02 -5.2103043e-02 -1.5083265e+00 ... -4.9077735e+00
  -8.0892652e-01 -1.0301533e-01]]"
127,drive/MyDrive/genres_original/reggae/reggae.00025.wav,reggae,"[[-422.82343   -416.43552   -419.1757    ...  -84.69778    -96.17155
   -98.629005 ]
 [ 101.61996    103.67917    101.04843   ...  109.23631    111.77034
   123.03487  ]
 [  36.366043    33.480038    33.01159   ...  -41.955112   -38.523827
   -28.594542 ]
 ...
 [   4.0407724    5.674809    10.126461  ...    0.9973557    7.9731135
    18.992046 ]
 [  -5.4251356   -4.764147     0.8958247 ...   15.663629    20.60633
    19.575748 ]
 [  -7.154537    -7.102647    -4.364741  ...   -3.2329457   -4.5097003
    -6.366809 ]]"
128,drive/MyDrive/genres_original/reggae/reggae.00020.wav,reggae,"[[-2.02406723e+02 -2.32392731e+02 -2.84880249e+02 ... -2.03511749e+02
  -2.02921661e+02 -2.03447968e+02]
 [ 1.27895859e+02  1.27021988e+02  1.15969925e+02 ...  1.41960968e+02
   1.40298676e+02  1.26928581e+02]
 [ 7.45689774e+00  9.34729576e+00  2.41671104e+01 ...  7.14773560e+00
   6.40606523e-01  8.31858921e+00]
 ...
 [ 5.35254574e+00  8.30075645e+00  5.91046858e+00 ...  1.32053924e+00
  -1.86916566e+00 -7.04250813e-01]
 [ 1.25413818e+01  1.29165783e+01  1.06007490e+01 ...  1.39333286e+01
   1.17117682e+01  2.12386441e+00]
 [-1.28746068e+00 -2.05028296e+00  2.59861708e-01 ... -1.40929699e+01
  -1.62470398e+01 -1.17315502e+01]]"
129,drive/MyDrive/genres_original/reggae/reggae.00028.wav,reggae,"[[-387.9867     -381.69183    -384.18753    ... -360.86945
  -306.28885    -203.69475   ]
 [ 120.73738     118.509476    102.62875    ...  160.57336
   122.08766     101.47066   ]
 [  -1.8888961    -6.273732    -25.022957   ...   16.886887
     7.2272367    -0.63371074]
 ...
 [   6.5718484     6.1541023     4.0995407  ...    8.221403
     2.4458535     0.5070582 ]
 [   2.7085152     3.5276442    -1.9541522  ...   10.514815
    11.201136      3.8784466 ]
 [  -1.1161728     0.48063758    0.7573905  ...    7.8025966
     9.545988     -2.435478  ]]"
130,drive/MyDrive/genres_original/reggae/reggae.00029.wav,reggae,"[[-225.42766   -220.86902   -262.73862   ... -332.14468   -264.69186
  -230.03577  ]
 [ 135.75098    142.85207    152.45795   ...   95.21846    122.19381
   118.55711  ]
 [   9.903919     8.813027   -12.979504  ...   87.28577     53.5988
    43.748074 ]
 ...
 [  -6.09464     -6.152773    -3.0774415 ...    7.470331     4.8242593
     5.7456512]
 [   7.049818     3.040761    -8.613939  ...    4.0286913    7.2722836
     4.8312883]
 [   4.6567087    1.2838813   -4.6063213 ...    2.2752433   -2.7132165
     2.233057 ]]"
131,drive/MyDrive/genres_original/reggae/reggae.00032.wav,reggae,"[[-277.68372    -210.39249    -213.95349    ... -247.3975
  -256.42545    -261.75345   ]
 [  88.522545    130.03223     140.00006    ...  118.26503
   112.868835    111.10094   ]
 [ -15.66061       3.5799809    11.728113   ...  -10.447666
    -8.94034      -1.1502028 ]
 ...
 [ -13.188283     -6.033698     -3.5636604  ...  -12.750553
   -13.337755     -5.1357765 ]
 [   6.75783       4.471625      4.059111   ...   10.630348
     9.082352     13.137888  ]
 [  -8.4421835   -11.826412     -8.233171   ...   -3.682842
    -0.42793763    4.3939323 ]]"
132,drive/MyDrive/genres_original/reggae/reggae.00042.wav,reggae,"[[-9.36086121e+01 -7.84701004e+01 -9.70211105e+01 ... -2.32613525e+02
  -2.34346893e+02 -2.51768051e+02]
 [ 8.30046539e+01  9.62192993e+01  9.91739807e+01 ...  1.01722252e+02
   1.14610565e+02  1.20776382e+02]
 [-5.00427437e+01 -5.57814178e+01 -5.40124359e+01 ...  4.83871078e+00
   9.93563080e+00  1.12269020e+01]
 ...
 [ 8.33006954e+00  1.12769451e+01  1.70109482e+01 ...  5.69511461e+00
   7.23725128e+00  8.01108932e+00]
 [-4.89460081e-01  2.14721859e-02  5.16515398e+00 ... -3.39111507e-01
   2.31427741e+00  4.18174982e+00]
 [-3.34452295e+00 -3.87992907e+00 -1.76497293e+00 ... -7.47312737e+00
  -3.40737891e+00  1.55053198e-01]]"
133,drive/MyDrive/genres_original/reggae/reggae.00041.wav,reggae,"[[-172.31944    -110.08204     -94.5412     ... -291.94275
  -315.9521     -343.9893    ]
 [ 110.56185      87.66576      62.35723    ...   80.99369
   100.62161     113.974754  ]
 [ -10.742817     -8.0229645     0.42821026 ...   51.80403
    48.87509      44.822502  ]
 ...
 [ -12.242119     -5.980297      3.3430781  ...   -2.2975054
    -1.4025013    -1.5036292 ]
 [  -2.748992      5.623453      8.294477   ...    2.40075
     3.2493567     6.456307  ]
 [   8.40463      12.761207     10.265093   ...    8.112837
    11.361753     14.094428  ]]"
134,drive/MyDrive/genres_original/reggae/reggae.00039.wav,reggae,"[[-2.5403781e+02 -1.6148903e+02 -1.2969038e+02 ... -4.3126141e+02
  -4.3438928e+02 -3.6368430e+02]
 [ 9.2170685e+01  5.6862617e+01  5.8127441e+01 ...  8.9464294e+01
   9.4832588e+01  1.1406938e+02]
 [-2.6857761e+01 -3.1281563e+01 -2.5477829e+01 ...  1.0232799e+02
   9.3825485e+01  4.3667633e+01]
 ...
 [-2.6079324e-01  1.7675531e+00  4.1337500e+00 ...  9.9250660e+00
   7.9794693e+00  2.1298127e+00]
 [-2.8713939e+00  1.2308767e+01  2.0687370e+01 ...  2.0558874e+01
   1.7697929e+01  9.1044359e+00]
 [ 4.6297927e+00 -9.2588196e+00 -8.8214188e+00 ...  6.7176065e+00
   6.4149971e+00  1.1507623e+00]]"
